Genome	B109_23_EFNP_N1 Relative Abundance (%)	B111F_22_EFNP_N1 Relative Abundance (%)	B11_23_RUNR Relative Abundance (%)	B120_23_EFNP_TC Relative Abundance (%)	B163F_22_EFNP_N1 Relative Abundance (%)	B184F_22_EFNP_BB Relative Abundance (%)	B18F_22_EFNP_N1 Relative Abundance (%)	B19_1_23_RUNR Relative Abundance (%)	B19_2_23_RUNR Relative Abundance (%)	B201_23_EFNP_BB Relative Abundance (%)	B2_1_23_RUNR Relative Abundance (%)	B218_23_EFNP_N96 Relative Abundance (%)	B220_23_EFNP_FF Relative Abundance (%)	B246F_22_EFNP_N1 Relative Abundance (%)	B250F_22_EFNP_CV Relative Abundance (%)	B29F_22_EFNP_BB Relative Abundance (%)	B31_23_EFNP_N31 Relative Abundance (%)	B328_23_EFNP_CC Relative Abundance (%)	B33_23_RUNR Relative Abundance (%)	B357_23_EFNP_TE Relative Abundance (%)	B361_23_EFNP_N88 Relative Abundance (%)	B362F_22_EFNP_WH Relative Abundance (%)	B363_23_EFNP_WH Relative Abundance (%)	B369F_22_EFNP_CV Relative Abundance (%)	B382_23_EFNP_CC Relative Abundance (%)	B39_23_RUNR Relative Abundance (%)	B407_23_EFNP_DW Relative Abundance (%)	B441_23_EFNP_RE Relative Abundance (%)	B458_23_EFNP_N1 Relative Abundance (%)	B461F_22_EFNP_BB Relative Abundance (%)	B462_23_EFNP_CV Relative Abundance (%)	B466F_22_EFNP_N1 Relative Abundance (%)	B478_23_EFNP_NB Relative Abundance (%)	B523F_22_EFNP_DW Relative Abundance (%)	B534F_22_EFNP_CC Relative Abundance (%)	B6_23_RUNR Relative Abundance (%)	B63_23_RUNR Relative Abundance (%)	B83F_22_EFNP_WH Relative Abundance (%)	EHI01172 Relative Abundance (%)	EHI01174 Relative Abundance (%)	EHI01175 Relative Abundance (%)	EHI01176 Relative Abundance (%)	EHI01177 Relative Abundance (%)	EHI01178 Relative Abundance (%)	EHI01179 Relative Abundance (%)	EHI01180 Relative Abundance (%)	EHI02781 Relative Abundance (%)	EHI02786 Relative Abundance (%)	EHI02790 Relative Abundance (%)	EHI02800 Relative Abundance (%)	EHI02805 Relative Abundance (%)	EHI02809 Relative Abundance (%)	EHI02814 Relative Abundance (%)	EHI02816 Relative Abundance (%)	FS1_1_23_RUNR Relative Abundance (%)	FS11F_22_EFNP_N1 Relative Abundance (%)	No_69_road_23_EFNP_N69 Relative Abundance (%)
nhnw_bin.410	0.0037918068	0.00041460912	0.0018461688	0.47667587	0.003886324	0.2899806	0.007375569	0.0554504	0.01773022	0.12042285	0.00036273335	0.7744343	0.66786313	0.26528773	0.02030644	0.06421564	0.013991085	0.50284624	0.04485215	0.38238478	0.51441765	0.0802314	0.5028327	0.00041593134	0.3736486	0.00053835113	0.6725808	0.008870843	0.5220223	0.026762398	0.047370933	0.0011987338	0.02303399	0.00065573805	0.028316192	0.16311005	0.000500552	0.06447236	0.0004145317	0.0002649889	0.000109937486	0.000093911454	0.000074777956	0.0001841309	0.0004250995	0.00015078695	0.000030960404	0.000033896424	0.000040421695	0.000038782015	0.000030037563	0.00005046277	0.000045881665	0.000042916057	0.07754963	0.20293276	0.11537995
nhnw_bin.411	0.0014939923	0.023506256	0.005729501	0.0003034816	0.016985994	0.013868103	0.020346964	0.005204108	0.0017796035	0.008148058	0.0033967334	0.003722213	0.0009605665	0.022864724	0.024009015	0.030375501	0.0039303885	0.00058230665	0.025087968	0.0017223643	0.00072389166	0.015615759	0.011010779	0.011223937	0.00028493314	0.008827141	0.009329949	0.023607582	0.0076425276	0.011863034	0.009409727	0.02356805	0.00013590243	0.0004971155	0.023269879	0.010165941	0.017065417	0.021932578	0.005773617	0.014926053	0.027286405	0.024725989	0.018977687	0.020405386	0.019154355	0.025172515	0.011457969	0.01785945	0.014249102	0.013172334	0.009293066	0.010376319	0.014786188	0.014820421	0.00520022	0.014305677	0.0016767795
nhnw_bin.412	0.023015115	0.023687927	0.08939874	0.059364706	0.011253213	0.053164747	0.011368516	0.116152436	0.014896269	0.06850061	0.12140703	0.07124731	0.16197762	0.021107538	0.059835628	0.027722096	0.13419926	0.14909708	0.11199107	0.01614265	0.12395649	0.04588015	0.096244074	0.05041953	0.08240509	0.13348746	0.057362955	0.1089202	0.073692724	0.01341801	0.025672356	0.018917512	0.007895243	0.09928983	0.01611744	0.12241497	0.03837733	0.0651619	0.02246122	0.0016753923	0.0035466177	0.0013755906	0.0025688687	0.010637554	0.006368888	0.0043408796	0.00012947118	0.00011707003	0.0001025537	0.000076175485	0.00011333018	0.00015693805	0.00015549573	0.00009254313	0.021929825	0.0689072	0.12569696
nhnw_bin.413	0.82385755	0.5098742	0.06289178	0.7168276	0.1770973	0.27546248	0.14862353	0.026671076	0.007419842	0.8246712	0.00013181852	0.7584622	0.08306109	0.7330985	0.022635508	0.5463448	0.8560101	0.11612421	0.031488273	0.10052032	0.055250175	1.5653933	0.6354556	0.25008807	0.2612733	0.027614918	0.58736557	0.15197252	0.04543129	0.11336109	0.0004465103	0.90455693	0.07978151	0.41749483	0.70843434	0.04130037	0.041208066	0.16488187	0.24222271	0.00017566387	0.001322489	0.5515149	0.11548041	0.00032826336	0.0006777902	0.0004015726	0.0013970919	0.0011293238	0.00105946	0.0012630493	0.0010871396	0.0017643855	0.0011679986	0.0012064107	0.025325706	0.18936026	0.25303757
nhnw_bin.414	0.035590556	0.11182527	0.02184776	0.049744327	0.13660027	0.0491926	0.20376068	0.03073194	0.035173636	0.08659618	0.02491469	0.028975299	0.09120144	0.11540289	0.43622798	0.050701525	0.31363052	0.03946482	0.11999073	0.07660947	0.0145186195	0.1838963	0.07940875	0.09618375	0.1899909	0.07481361	0.052510165	0.16035132	0.108767346	0.1039167	0.15688579	0.23174246	0.0048817955	0.16810146	0.5319114	0.07331431	0.033065762	0.021003839	0.004766151	0.005110986	0.07846696	0.023793655	0.011089752	0.0025275233	0.046268232	0.014566133	0.0155104	0.010859743	0.021956088	0.013040354	0.019576354	0.0114884395	0.019090353	0.010789154	0.012900817	0.07373013	0.018812295
nhnw_bin.415	0.008958426	0.018341891	0.0052870335	0.002896735	0.011279528	0.006796094	0.018353298	0.00677674	0.0012760594	0.037865687	0.0020932776	0.03203584	0.010720943	0.011184859	0.015330921	0.016846212	0.009362337	0.0010399361	0.016089743	0.01385647	0.016825812	0.009300572	0.032781634	0.005686749	0.00778306	0.008779072	0.016167501	0.018701896	0.016881406	0.011151492	0.014941972	0.010171729	0.0012254302	0.0008920698	0.007841747	0.020372108	0.010557852	0.018187398	0.0037285108	0.026794279	0.03189788	0.032653075	0.023990812	0.00073650945	0.005958948	0.018932803	0.0056935367	0.006430912	0.0067185876	0.0060166703	0.004782551	0.0048903762	0.006619592	0.0074934443	0.0037307134	0.008115712	0.006142114
nhnw_bin.416	0.00038824105	0.0074074054	0.000109021996	0.0015774018	0.013673171	0.0060647666	0.007576271	0.00021552583	0.00009995887	0.011317489	0.001944865	0.0002850588	0.0006654021	0.00027467182	0.07569585	0.0014131573	0.0033368703	0.00034152428	0.00017325957	0.0006625811	0.00025037397	0.00760322	0.00535037	0.15669149	0.073658176	0.010387128	0.0010639095	0.0016507197	0.0016200183	0.07439431	0.0027159762	0.0057699857	0.00006894127	0.04375281	0.06364038	0.0002664373	0.0001607166	0.00077995943	0.0019444679	0.0006616051	0.000498443	0.0010617075	0.0007371657	0.0014250951	0.0011312808	0.0011720251	0.0005256714	0.00038285775	0.00039550054	0.0005028101	0.00044218736	0.00033181394	0.00043980396	0.0003667762	0.00008091415	0.0047572623	0.0005344725
nhnw_bin.417	0.0070371106	0.0051652845	0.06350505	0.010128757	0.012376205	0.01975901	0.02550681	0.09430098	0.0074243094	0.11202003	0.0003768422	0.077019796	0.035612367	0.0045248503	0.03329648	0.018682867	0.0042824447	0.067803174	0.0019154581	0.039389312	0.06150147	0.014961248	0.09275139	0.0014238438	0.00022257981	0.0012224453	0.0017284206	0.0024227486	0.025775174	0.016699452	0.04009786	0.012137458	0.0051181093	0.0034804165	0.011753751	0.005165069	0.0761671	0.016486432	0.0032956572	0.0015214232	0.0006742903	0.0010090742	0.00065773266	0.0019219264	0.001109519	0.0018759524	0.0038052374	0.0035824524	0.0038454214	0.0040364335	0.0031651612	0.0038620946	0.0033278165	0.0047783908	0.03240703	0.0095464885	0.01825902
nhnw_bin.418	0.02066242	0.012175885	0.008853196	0.007211423	0.015460936	0.043482877	0.012630821	0.022769606	0.0011706896	0.0090668565	0.005415137	0.0049316217	0.0076522534	0.01341583	0.0004440297	0.077506155	0.028159915	0.0006619004	0.01654972	0.0060119447	0.02051754	0.0468446	0.010650788	0.017072067	0.006110374	0.013190212	0.011410053	0.026014904	0.011864779	0.020883523	0.02037198	0.008827314	0.0030671584	0.021346899	0.024305575	0.019743348	0.027268462	0.08206202	0.041744653	0.017982895	0.014829949	0.031021412	0.031133166	0.06452566	0.018275848	0.012497298	0.011590017	0.017539361	0.012870937	0.013819216	0.010181752	0.012331524	0.010424884	0.020487852	0.006111076	0.012539433	0.0046822415
nhnw_bin.419	0.040873885	0.014984753	0.022539513	0.055973757	0.062137876	0.22403184	0.019819437	0.14197302	0.006997967	0.13491529	0.19706663	0.032542225	0.06762939	0.06930259	0.36760315	0.11308823	0.057108905	0.073463015	0.15670627	0.052140586	0.047174033	0.0545596	0.026224876	0.06001039	0.12118264	0.08892417	0.10747356	0.14865929	0.17049813	0.14891887	0.15451416	0.048468545	0.0012194653	0.011016855	0.18200585	0.05024984	0.053798717	0.15713052	0.0008910983	0.00017462969	0.00019101391	0.00028439434	0.0009208526	0.00026999263	0.00019421331	0.00017161208	0.0006830071	0.00047668978	0.0003348553	0.00065786694	0.0003524793	0.0005423837	0.00057551527	0.00042341853	0.045951482	0.058011983	0.027141936
nhnw_bin.41	0.1929597	0.25072864	0.06675595	1.2267929	0.1498399	0.9877044	0.60183626	0.18488988	0.021413568	0.4276454	0.24845348	0.64098126	0.27240443	2.8029332	0.22624895	1.8367493	0.19758739	0.8654154	0.19476198	0.19223168	1.5446432	0.5499585	0.62125134	0.12692921	0.6833974	1.1392004	0.35280505	0.52448314	2.0654864	0.1286519	0.5290529	0.01133214	0.0974296	2.131193	0.61414784	1.0459303	0.037159383	1.3122905	0.012608295	0.009517626	0.055153307	0.05031898	0.16559939	0.008631125	0.02696415	0.024269864	0.0071566384	0.007640903	0.009798873	0.006719886	0.0103922915	0.0052342447	0.009069232	0.0077726976	0.13471353	1.6021225	1.083659
nhnw_bin.420	0.5252946	0.037551995	0.25396246	0.09993595	0.40405956	0.12173866	0.17203352	0.24526782	0.01828217	0.09624835	0.052944876	0.10050075	0.29493213	0.4521933	0.34588304	0.3325483	0.057788994	0.17644751	0.29603714	0.05483174	0.35166064	0.48932365	0.28906354	0.09190651	0.1141565	0.52966917	0.052524153	0.28473705	0.1049527	0.16493206	0.22052239	0.4277275	0.017453352	0.29244074	0.14989519	0.25071272	0.49423328	0.6162381	0.026571842	0.0027389242	0.0015817092	0.0022165235	0.0019419738	0.0052125957	0.0060766214	0.0017553143	0.000021765018	0.0000145412705	0.0000050670474	0.000022930359	0.000004439877	0.0000044232643	0.000014481676	0.000025927531	0.10072014	0.087759465	0.10554827
nhnw_bin.421	0.0050748624	0.0038856072	0.0014885198	0.14930472	0.2258892	0.15257615	0.07095399	0.062378768	0.0060911365	0.023176009	0.0026932803	0.0036583403	0.0029934614	0.08327588	0.004346791	0.0944827	0.0026015153	0.004648375	0.049163494	0.0038210698	0.0043192646	0.0050357752	0.24203901	0.042063743	0.035809804	0.15387343	0.037735283	0.04242194	0.055237863	0.004682717	0.007927524	0.010608206	0.0004260122	0.032400876	0.014740274	0.08170334	0.24625988	0.12622216	0.019460946	0.010441767	0.007857272	0.008773804	0.010882059	0.013401506	0.011215743	0.00900492	0.0026674909	0.0023078152	0.0022516423	0.0025310037	0.002586194	0.0029637523	0.002483217	0.0024623075	0.040041998	0.032711837	0.035660043
nhnw_bin.422	0.039674677	0.001924285	0.0060344925	0.1101964	0.002018228	0.22625943	0.0033757777	0.15982747	0.022413936	0.058298368	0.22081107	0.13952273	0.004126633	0.004992197	0.005693466	0.10941222	0.0021381069	0.16369845	0.062985905	0.0028258364	0.03684202	0.09354658	0.07739728	0.2605258	0.057376664	0.6139948	0.033890344	0.36984745	0.0908258	0.011069217	0.13291101	0.0006334401	0.000961114	0.0038700742	0.08811915	0.18558344	0.0030907108	0.43761262	0.01693437	0.0703186	0.0011205024	0.0119562335	0.007280494	0.0011506875	0.019472383	0.016100684	0.004085709	0.0036973094	0.003379767	0.0038991228	0.0038247532	0.0048796027	0.003971095	0.0037999512	0.042558517	0.006778797	0.23706868
nhnw_bin.423	0.0037769987	0.0077253184	0.0005907275	0.023459481	0.1016913	0.2594898	0.006326496	0.05198894	0.008551625	0.007880476	0.033513483	0.0031030837	0.0002463525	0.0029595657	0.0006003361	0.20033033	0.004239223	0.003443294	0.03790989	0.0027563684	0.01724581	0.05226188	0.00023326297	0.003194074	0.027634267	0.07185355	0.005335072	0.061552927	0.012317568	0.042657193	0.002293942	0.00046725813	0.00016245148	0.06773017	0.0073235147	0.00557548	0.062282607	0.0026422897	0.000034785447	0.00060486904	0.0026663889	0.0014982208	0.00006213826	0.000049631224	0.0003624496	0.00006384183	0.00041547004	0.00033896673	0.00038725793	0.00029337013	0.00038225373	0.00036779157	0.00033341922	0.00042896252	0.008202086	0.0013412297	0.034397088
nhnw_bin.424	0.022641025	0.0006809843	0.00028474227	0.00066236855	0.0011813795	0.0007131998	0.0012942121	0.0005714844	0.00515105	0.0013837647	0.0056452127	0.0006527928	0.028189186	0.0010149198	0.11581306	0.0011660872	0.0005320203	0.08630004	0.001019419	0.014118107	0.07498805	0.038648635	0.0035406759	0.0036581422	0.009797153	0.0006857882	0.0008166514	0.0011346745	0.00087823765	0.0008221014	0.08991603	0.0016270718	0.0014263744	0.00062432315	0.06852238	0.0004842014	0.00077109743	0.0007127383	0.0009354138	0.0015761993	0.00052079547	0.035015624	0.0010235648	0.00082721293	0.00079370855	0.0070816404	0.0007990598	0.0008568547	0.00085466536	0.00079854584	0.0007488013	0.0008184319	0.0009070629	0.0008906896	0.0002660959	0.00084685994	0.0005316201
nhnw_bin.425	0.00088678754	0.001310469	0.005452617	0.00055912096	0.034441024	0.0021941373	0.017165188	0.0006752069	0.0015539214	0.00095346506	0.0075804573	0.00037315118	0.0014491937	0.000272552	0.013376531	0.002171715	0.0044114585	0.0011404257	0.0006034136	0.00093512755	0.0006932179	0.0002385126	0.004138139	0.012889454	0.008366895	0.048834186	0.004773531	0.00046108186	0.024453336	0.09903704	0.0051252083	0.010509985	0.0000139745	0.022074772	0.18300723	0.0030377551	0.00037399982	0.0011773009	0.0005287622	0.00046120648	0.00022275223	0.00076840445	0.00055961474	0.00029392782	0.0006139356	0.0014185602	0.0008078441	0.00091369334	0.00096544635	0.0009465408	0.0009433343	0.000993246	0.00087560783	0.0007478339	0.00007875324	0.0005959664	0.00715705
nhnw_bin.426	0.055543233	0.0159109	0.023192668	0.0038463846	0.04426046	0.014685269	0.037158668	0.027062913	0.0037918244	0.0045587206	0.0008631547	0.0116727855	0.009765597	0.011782292	0.009718151	0.015871687	0.026508247	0.019440228	0.044478185	0.10680057	0.024304971	0.018253174	0.062210105	0.026724862	0.025008231	0.014370942	0.008297065	0.04676492	0.011276359	0.026071658	0.0045846514	0.011364526	0.005813845	0.026132943	0.022227501	0.0041615907	0.0326341	0.017730128	0.011348162	0.015578362	0.0269737	0.0057264543	0.013821371	0.022601003	0.012121543	0.00994118	0.015033846	0.015719295	0.017999679	0.01296029	0.01886784	0.012857497	0.016325878	0.016073855	0.0035633908	0.015261472	0.01264358
nhnw_bin.427	0.0014122997	0.012357564	0.045424335	0.034049235	0.145434	0.42222878	0.191739	0.06774291	0.0018496537	0.048741855	0.073732935	0.03837205	0.02037602	0.07128977	0.057879478	0.19524272	0.29209864	0.054830324	0.010440802	0.021223595	0.06775064	0.15902792	0.21608418	0.46590194	0.03182397	0.06285415	0.08306909	0.019076785	0.074233375	0.03496534	0.006908371	0.02633102	0.0012374625	0.0066450336	0.035383027	0.0030984408	0.04280478	0.043422848	0.015038072	0.004106044	0.0060601505	0.009004444	0.006059032	0.011731565	0.0050537298	0.010316899	0.001104968	0.0011457519	0.0010438589	0.0014957485	0.0010438918	0.0013712221	0.0016461998	0.0010811501	0.008085866	0.29623616	0.40611917
nhnw_bin.428	0.0020544913	0.0014792349	0.00090183434	0.0024943089	0.027616195	0.0027446894	0.012736784	0.015704246	0.0002757742	0.0045599607	0.0018652565	0.0025483454	0.002410855	0.024192063	0.0041308617	0.0037821294	0.001909494	0.0029657509	0.003922813	0.001098946	0.0023719028	0.011510867	0.007794714	0.003621955	0.0025429183	0.036441848	0.003577708	0.004473811	0.0026376615	0.0062672915	0.0024146705	0.0053273225	0.000277614	0.0343433	0.001970524	0.005473082	0.014394647	0.0716607	0.0008965091	0.0035084009	0.0050652195	0.002793193	0.004327159	0.0017095412	0.0017749704	0.0065102307	0.00067800225	0.00072429253	0.0007237292	0.0006686665	0.00065712177	0.00055059785	0.0007780499	0.000665521	0.0032728685	0.004963847	0.009129791
nhnw_bin.429	0.0011261244	0.0010946238	0.0023385321	0.019247709	0.0012544984	0.007917957	0.0023436472	0.011995493	0.00027861993	0.027048208	0.0036679052	0.002195783	0.0016439442	0.0039006553	0.0012851593	0.0019244128	0.019595437	0.09580772	0.058158737	0.005111843	0.042847726	0.0043489006	0.005697467	0.031744495	0.0012341888	0.037802886	0.009112422	0.0019751345	0.0015501928	0.004004547	0.0026457158	0.00072126894	0.0005467569	0.00054035615	0.0010791386	0.006950461	0.0071615586	0.0058887755	0.014448326	0.013019083	0.0014332226	0.010752989	0.0029093805	0.003196563	0.017545411	0.0053699925	0.0074668997	0.0042798026	0.0039597917	0.007307663	0.0034219907	0.006184448	0.0043398263	0.0044017453	0.0035423415	0.0054242257	0.11384232
nhnw_bin.42	0.000650485	0.00077664695	0.01924086	0.025575906	0.0330272	0.037726667	0.06274481	0.00568706	0.0022916032	0.008578559	0.019926252	0.008652703	0.0050967843	0.003465547	0.008403092	0.012684643	0.047657873	0.022803582	0.008452021	0.0043662116	0.012077178	0.026524536	0.014639694	0.03864027	0.023778025	0.084164456	0.013257287	0.021112805	0.0053062206	0.0026239653	0.0025992892	0.005257914	0.00007137202	0.0037893509	0.010755307	0.0034913782	0.0068835984	0.0058728205	0.0012557242	0.0015197521	0.00055756595	0.0017826386	0.00029782727	0.0013890637	0.0006272197	0.000301879	0.0005895046	0.00051215483	0.00034898386	0.0006043906	0.0005442745	0.00047533042	0.00053952954	0.0003780116	0.00042916584	0.016197927	0.09702193
nhnw_bin.430	0.0057522133	0.014901569	0.012045025	0.09263799	0.17304118	0.20729356	0.23644373	0.12567137	0.0044409246	0.14934564	0.041061383	0.079566225	0.07823235	0.06185592	0.11425359	0.0875558	0.062081013	0.10441364	0.08039079	0.032726098	0.1446061	0.0770605	0.11385171	0.09655853	0.008825114	0.10543866	0.081780955	0.024671078	0.023720486	0.02105243	0.009140756	0.031309307	0.0026658827	0.0032872772	0.0173467	0.01787281	0.045647003	0.057180557	0.0051662824	0.0053143105	0.00272056	0.004396112	0.003062184	0.0137621425	0.01200101	0.0091549205	0.0015473063	0.0015356375	0.001388747	0.0017258497	0.0014537605	0.0020170154	0.0018572784	0.0014925604	0.019329175	0.28202257	0.3278432
nhnw_bin.431	0.00010278757	0.07487878	0.00013200675	0.00027821938	0.053223006	0.0096204365	0.040919185	0.01410144	0.000035398614	0.00095020334	0.000047672213	0.00002649772	0.0014254823	0.012137242	0.075748034	0.0045925383	0.16652073	0.000022477514	0.00009015994	0.000038633043	0.008867141	0.026237236	0.00006133719	0.0019642657	0.0000367801	0.081215166	0.00470995	0.0035552017	0.004447442	0.026966179	0.008610226	0.0013094753	0.00032358902	0.00009437304	0.03818264	0.00015963244	0.010173628	0.02365066	0.0009791071	0.007204414	0.002620131	0.0032071564	0.0039661885	0.002628419	0.0013915478	0.004502907	0.00034326583	0.00032584416	0.0005391726	0.00021841798	0.0006570345	0.0002639569	0.00035112424	0.00033582302	0.0050047226	0.003984711	0.00010641886
nhnw_bin.432	0.016391445	0.047575463	0.0314199	0.13459872	0.09063942	0.07747779	0.1801442	0.16963688	0.02623914	0.050626244	0.02632584	0.15663154	0.12340765	0.13017935	0.15694904	0.07133511	0.07760585	0.22869796	0.121131495	0.035694554	0.046640374	0.1019591	0.0676842	0.09142577	0.019000214	0.14448017	0.024385247	0.09524548	0.05436175	0.03753959	0.090378016	0.04597082	0.0068199458	0.1894202	0.092587404	0.045906305	0.15956593	0.15539758	0.0113015305	0.031730767	0.022010254	0.021045629	0.01915863	0.0051125577	0.017144347	0.022539347	0.002702355	0.0035024807	0.0034004017	0.0026418634	0.002619699	0.0025316053	0.0031914462	0.0040919264	0.05709742	0.08638705	0.09530298
nhnw_bin.433	0.22235349	0.11423835	0.007252401	0.061565652	0.048014928	0.062293746	0.05000394	0.03732652	0.0076768897	0.42104942	0.0031808647	0.15688501	0.053401306	0.08268429	0.21068054	0.14125413	0.14816256	0.11297364	0.045158602	0.1403961	0.07090614	0.25657234	0.13928097	0.03791732	0.08635766	0.02788481	0.19644187	0.27736482	0.10350525	0.14761744	0.11344573	0.32711235	0.008089034	0.25615335	0.19219749	0.06483036	0.069882244	0.08576416	0.021324238	0.011437421	0.008814392	0.016284171	0.016911745	0.020980604	0.00956114	0.011598852	0.0003540747	0.00031546954	0.00024875364	0.0003543286	0.00044016435	0.0004600547	0.00028880782	0.00032534995	0.01876243	0.10141813	0.039265595
nhnw_bin.434	0.0038349552	0.0026913604	0.005798693	0.017120244	0.00577908	0.0089327535	0.0062664766	0.0095539205	0.0014264937	0.015411822	0.0070786052	0.008201035	0.007947779	0.0040451935	0.0070581753	0.005678207	0.011284424	0.009658377	0.0043636495	0.05000186	0.012907796	0.0052719233	0.0084756045	0.021559373	0.03122985	0.026787177	0.008516991	0.0076589617	0.010369492	0.010325982	0.0076204594	0.0033546651	0.0016311756	0.009982302	0.0072011687	0.0063595595	0.0036812506	0.015546017	0.0681613	0.0018841581	0.0066671516	0.007478952	0.0018905608	0.008347088	0.023103544	0.008809737	0.0038863698	0.0027463543	0.0026908987	0.0036184634	0.0024248222	0.003522447	0.0025846038	0.002074479	0.0025108198	0.0076997196	0.025570754
nhnw_bin.435	0.0071345633	0.012944302	0.0035383822	0.0006919303	0.009066203	0.0041700252	0.01541844	0.0041718637	0.0012134309	0.012058316	0.0006740712	0.00002840747	0.008218237	0.016224824	0.009175526	0.014830559	0.003269825	0.023740318	0.008723202	0.0052214316	0.010709524	0.012437828	0.0138463555	0.0029071425	0.000802367	0.0029166546	0.018987453	0.01084135	0.0069102426	0.0043011243	0.0037496118	0.01238022	0.0011773603	0.000023444043	0.011823859	0.009687908	0.014122583	0.0066014105	0.011692173	0.041999377	0.031178217	0.02464978	0.014044139	0.02794076	0.012700655	0.012749383	0.0061745425	0.009362413	0.0075907176	0.0071710576	0.005668211	0.005845998	0.00552156	0.009555765	0.0039123115	0.009779131	0.0024572874
nhnw_bin.436	0.0018101721	0.011882861	0.0021265987	0.0044947765	0.010348172	0.03335168	0.022813842	0.021459155	0.0005335665	0.0022932966	0.0037629327	0.0024438754	0.0039451616	0.0029200176	0.00907164	0.019450834	0.007061229	0.004614699	0.03474907	0.0046061194	0.004143599	0.01825365	0.0035708703	0.015304492	0.0032600912	0.012125855	0.003150029	0.010938156	0.004193669	0.00595844	0.0026661751	0.008762128	0.0044368054	0.011859743	0.0037155494	0.002230671	0.003461376	0.063759536	0.023088247	0.017402003	0.027298301	0.013827358	0.020922903	0.0037577744	0.017341616	0.017391155	0.009479021	0.009315607	0.011434631	0.010269738	0.008200042	0.009493839	0.009316242	0.009987778	0.0022715882	0.0034603893	0.004917116
nhnw_bin.437	0.04334712	0.003953038	0.007402076	0.00076026213	0.0213714	0.01714794	0.015364432	0.0134227425	0.0015572716	0.011082309	0.0054141437	0.029938832	0.015438261	0.025859643	0.019705065	0.025102414	0.009716989	0.026366308	0.008319313	0.0022738446	0.025709592	0.023785222	0.04796506	0.0068282457	0.0031852804	0.02480172	0.005490063	0.024270194	0.015307741	0.006316507	0.06154179	0.01891059	0.0019350294	0.054404374	0.032994427	0.02117272	0.020585446	0.045917924	0.0031853102	0.0045790398	0.0030655488	0.0027072914	0.0068539446	0.0019191805	0.003659628	0.008412283	0.00415582	0.0060736383	0.00396282	0.0044012056	0.005266861	0.004352381	0.0042505413	0.0057078176	0.006674969	0.005853998	0.010128671
nhnw_bin.438	0.023957519	0.0011679824	0.0019041955	0.06215275	0.22759752	0.5207915	0.7166118	0.2545016	0.0013472019	0.37711608	0.036654457	0.19638489	0.18845432	0.040760186	0.06906709	0.12781549	0.07932968	0.04676389	0.042617597	0.0014170866	0.39060372	0.07648648	0.3149623	0.24875684	0.07733314	0.15151604	0.14270052	0.05076371	0.024504842	0.034684666	0.015691623	0.023581648	0.0020831903	0.012772434	0.012458873	0.026492253	0.0343708	0.045348454	0.0010181171	0.0018976802	0.0017005267	0.0011886812	0.0021065392	0.0012292353	0.0010769203	0.001589825	0.003444501	0.0036068226	0.0023096972	0.003994914	0.0022256756	0.004579293	0.0034395535	0.002569017	0.028562361	0.04554382	0.41586515
nhnw_bin.439	0.012358219	0.023919377	0.059544176	0.85046303	0.21194911	0.062037323	0.32514337	0.09699181	0.005952938	0.124284096	0.18788338	0.01625792	0.031639706	0.013973129	0.083567075	0.022934979	0.2996854	0.012152972	0.015145683	0.007894235	0.010221249	0.5277623	0.032609712	0.60723215	0.18089089	0.29846513	0.008590062	0.10405606	0.01507486	0.06094881	0.014572636	0.016509997	0.00048271436	0.0059784143	0.108216	0.009386114	0.0378625	0.09428132	0.021052646	0.00069443113	0.005367274	0.02417413	0.025496578	0.007986563	0.0050581656	0.028762383	0.0003428293	0.00012972331	0.00021116046	0.00033655268	0.0003612839	0.0003306475	0.0003110737	0.00016200064	0.0040013855	0.043368347	0.29690275
nhnw_bin.43	0.011124212	0.0027566762	0.025679959	0.050901484	0.014117019	0.033580832	0.012012796	0.0037776474	0.005934067	0.024580617	0.00538066	0.042084932	0.008701955	0.023887143	0.014471772	0.08562269	0.016003894	0.0801435	0.033264603	0.021973649	0.027284674	0.028097957	0.028964287	0.022625351	0.003819659	0.012233829	0.011070838	0.014660319	0.020898525	0.012542382	0.022246573	0.024116041	0.0005615674	0.021840198	0.010824599	0.039796673	0.02568555	0.05485462	0.0021723541	0.0009707963	0.0013361274	0.0007980485	0.001065831	0.0013282635	0.0009694867	0.00096391357	0.00028249415	0.00032942407	0.00027455442	0.00023316569	0.0003567568	0.00040782485	0.00039479596	0.0003353239	0.0037131924	0.014007179	0.008732207
nhnw_bin.440	0.0398711	0.00223513	0.0020958867	0.0015076249	0.0039414796	0.0050280658	0.0038132914	0.0070813997	0.00033972337	0.012199559	0.0016609342	0.011674338	0.0030431699	0.04077801	0.008504654	0.010773863	0.0060173534	0.0067483364	0.0109333	0.01496823	0.00935815	0.013911214	0.026138928	0.0009094095	0.0015883037	0.008159306	0.004400192	0.06324173	0.038102698	0.0032533426	0.063425995	0.000693331	0.0014179721	0.0016857825	0.0066038854	0.0036046382	0.0030908526	0.015055618	0.0065555936	0.0042487024	0.013099378	0.006874355	0.045162387	0.0009428033	0.011703812	0.024316197	0.00052067527	0.00063735223	0.0006172378	0.0006027274	0.00046298793	0.00039615494	0.0006941088	0.0008255857	0.0028725504	0.016102169	0.00095989485
